input_file,SWP,delta_C,delta_L
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/191033_covariance_mst.mat,0.935681,-0.000000,0.090961
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/185846_covariance_mst.mat,0.950634,-0.000000,0.069814
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/185442_covariance_mst.mat,0.956764,-0.000000,0.061145
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/189450_covariance_mst.mat,0.940243,-0.000000,0.084509
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/186444_covariance_mst.mat,0.916736,-0.000000,0.117754
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/185341_covariance_mst.mat,0.925220,-0.000000,0.105755
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/181232_covariance_mst.mat,0.922809,-0.000000,0.109164
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/187143_covariance_mst.mat,0.947768,-0.000000,0.073867
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/188145_covariance_mst.mat,0.955343,-0.000000,0.063154
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/186141_covariance_mst.mat,0.921700,-0.000000,0.110733
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/186040_covariance_mst.mat,0.944958,-0.000000,0.077841
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/189349_covariance_mst.mat,0.939983,-0.000000,0.084877
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/206727_covariance_mst.mat,NaN,NaN,0.123912
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/208125_covariance_mst.mat,0.938729,-0.000000,0.086651
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/210112_covariance_mst.mat,0.952742,-0.000000,0.066833
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/206323_covariance_mst.mat,0.956220,-0.000000,0.061914
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/212015_covariance_mst.mat,0.934577,-0.000000,0.092522
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/212217_covariance_mst.mat,0.927945,-0.000000,0.101901
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/219231_covariance_mst.mat,0.914517,-0.000000,0.120891
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/213017_covariance_mst.mat,NaN,NaN,0.086204
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/208327_covariance_mst.mat,0.938808,-0.000000,0.086539
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/213421_covariance_mst.mat,0.930068,-0.000000,0.098899
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/204420_covariance_mst.mat,0.924824,-0.000000,0.106315
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/211114_covariance_mst.mat,NaN,NaN,0.091149
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/210011_covariance_mst.mat,NaN,NaN,0.086715
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/209329_covariance_mst.mat,0.942339,-0.000000,0.081545
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/199958_covariance_mst.mat,0.939345,-0.000000,0.085779
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/213522_covariance_mst.mat,0.941952,-0.000000,0.082092
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/202113_covariance_mst.mat,0.929522,-0.000000,0.099671
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/200917_covariance_mst.mat,0.939352,-0.000000,0.085769
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/200513_covariance_mst.mat,NaN,NaN,0.096999
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/207426_covariance_mst.mat,0.963482,-0.000000,0.051644
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/194746_covariance_mst.mat,NaN,NaN,0.100280
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/203418_covariance_mst.mat,0.940098,-0.000000,0.084714
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/196346_covariance_mst.mat,0.948211,-0.000000,0.073241
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/199352_covariance_mst.mat,NaN,NaN,0.074756
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/201515_covariance_mst.mat,0.935024,-0.000000,0.091890
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/204016_covariance_mst.mat,0.938656,-0.000000,0.086753
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/198855_covariance_mst.mat,0.942737,-0.000000,0.080983
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/195041_covariance_mst.mat,0.960056,-0.000000,0.056490
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/201818_covariance_mst.mat,0.950658,-0.000000,0.069780
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/308331_covariance_mst.mat,0.930077,-0.000000,0.098887
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/316633_covariance_mst.mat,0.908455,-0.000000,0.129464
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/310621_covariance_mst.mat,0.929702,-0.000000,0.099417
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/311320_covariance_mst.mat,NaN,NaN,0.090700
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/318637_covariance_mst.mat,0.919587,-0.000000,0.113721
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/309636_covariance_mst.mat,0.895310,-0.000000,0.148054
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/314225_covariance_mst.mat,NaN,NaN,0.099126
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/348545_covariance_mst.mat,0.934190,-0.000000,0.093069
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/358144_covariance_mst.mat,NaN,NaN,0.105277
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/321323_covariance_mst.mat,NaN,NaN,0.132691
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/336841_covariance_mst.mat,NaN,NaN,0.077630
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/349244_covariance_mst.mat,0.942064,-0.000000,0.081934
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/350330_covariance_mst.mat,0.940189,-0.000000,0.084586
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/159744_covariance_mst.mat,0.948895,-0.000000,0.072273
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/164131_covariance_mst.mat,0.914205,-0.000000,0.121332
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/159441_covariance_mst.mat,0.921388,-0.000000,0.111175
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/167036_covariance_mst.mat,NaN,NaN,0.082213
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/162733_covariance_mst.mat,0.950417,-0.000000,0.070121
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/162228_covariance_mst.mat,0.952192,-0.000000,0.067611
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/159138_covariance_mst.mat,0.926326,-0.000000,0.104191
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/164636_covariance_mst.mat,0.951198,-0.000000,0.069016
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/167440_covariance_mst.mat,0.936001,-0.000000,0.090509
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/164030_covariance_mst.mat,0.926133,-0.000000,0.104463
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/164939_covariance_mst.mat,0.945123,-0.000000,0.077608
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/163331_covariance_mst.mat,NaN,NaN,0.068496
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/159340_covariance_mst.mat,0.946082,-0.000000,0.076252
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/160729_covariance_mst.mat,0.926026,-0.000000,0.104615
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/160830_covariance_mst.mat,0.949678,-0.000000,0.071166
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/161630_covariance_mst.mat,0.940487,-0.000000,0.084164
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/361941_covariance_mst.mat,0.929721,-0.000000,0.099389
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/361234_covariance_mst.mat,0.936540,-0.000000,0.089745
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/387959_covariance_mst.mat,NaN,NaN,0.097763
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/395756_covariance_mst.mat,0.953900,-0.000000,0.065195
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/376247_covariance_mst.mat,0.931062,-0.000000,0.097492
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/391748_covariance_mst.mat,0.923781,-0.000000,0.107790
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/378756_covariance_mst.mat,0.960818,-0.000000,0.055412
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/368753_covariance_mst.mat,0.946673,-0.000000,0.075415
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/381543_covariance_mst.mat,0.933143,-0.000000,0.094551
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/679568_covariance_mst.mat,0.934245,-0.000000,0.092992
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/680250_covariance_mst.mat,0.944859,-0.000000,0.077981
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/622236_covariance_mst.mat,NaN,NaN,0.062092
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/656253_covariance_mst.mat,0.933999,-0.000000,0.093340
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/664757_covariance_mst.mat,0.895058,-0.000000,0.148410
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/725751_covariance_mst.mat,0.941560,-0.000000,0.082646
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/748662_covariance_mst.mat,NaN,NaN,0.053658
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/837560_covariance_mst.mat,0.941681,-0.000000,0.082475
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/872562_covariance_mst.mat,0.945733,-0.000000,0.076745
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/835657_covariance_mst.mat,NaN,NaN,0.097278
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/812746_covariance_mst.mat,0.928967,-0.000000,0.100456
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/729254_covariance_mst.mat,NaN,NaN,0.091755
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/727553_covariance_mst.mat,0.928166,-0.000000,0.101589
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/592455_covariance_mst.mat,0.950421,-0.000000,0.070116
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/555651_covariance_mst.mat,NaN,NaN,0.097858
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/529953_covariance_mst.mat,0.936875,-0.000000,0.089273
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/580751_covariance_mst.mat,NaN,NaN,0.101794
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/894067_covariance_mst.mat,0.945463,-0.000000,0.077127
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/397154_covariance_mst.mat,0.914003,-0.000000,0.121618
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/947668_covariance_mst.mat,0.935545,-0.000000,0.091154
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/955465_covariance_mst.mat,NaN,NaN,0.076358
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/618952_covariance_mst.mat,NaN,NaN,0.094233
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/966975_covariance_mst.mat,NaN,NaN,0.113392
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/919966_covariance_mst.mat,0.937235,-0.000000,0.088764
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/553344_covariance_mst.mat,0.927416,-0.000000,0.102650
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/480141_covariance_mst.mat,NaN,NaN,0.058774
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/599671_covariance_mst.mat,NaN,NaN,0.085235
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/561444_covariance_mst.mat,0.936802,-0.000000,0.089375
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/465852_covariance_mst.mat,0.943215,-0.000000,0.080307
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/576255_covariance_mst.mat,0.955907,-0.000000,0.062357
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/571144_covariance_mst.mat,0.946257,-0.000000,0.076005
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/459453_covariance_mst.mat,0.919320,-0.000000,0.114099
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/547046_covariance_mst.mat,NaN,NaN,0.070886
/home/gbz6qn/Documents/PhD/Spring26/network_science/network-science-final/mats/529549_covariance_mst.mat,0.292893,-0.000000,1.000000
